9111,"Social Research PG (Semester 1, 2020)"
8604,"Global Design Strategy (Semester 2, 2020)"
11446,"Legal Research Project PG (Semester 2, 2020)"
10157,"Applied Data Analysis in Sport PG (Semester 1, 2020)"
11502,"Performance Health C PG (Semester 2, 2020)"
11386,"Language Teaching Practice PG (Semester 2, 2020)"
11351,"Curriculum and Assessment in Secondary Education G (Semester 2, …"
11351,"Curriculum and Assessment in Secondary Education G (Semester 1, …"
11336,"Curriculum and Assessment in Primary Education G (Semester 2,…"
11336,"Curriculum and Assessment in Primary Education G (Semester 1,…"
11204,"Introduction to International Business (Semester 2, 2020)"
11174,"Introduction to Management (Semester 2, 2020)"
11174,"Introduction to Management (Semester 1, 2020)"
10443,"Educational Research Capstone Project PG (Semester 2, 2020)"
10100,"Wireless Networks PG (Semester 1, 2020)"
10036,"Imaging Pathology G (Semester 2, 2020)"
9416,"Research Methods in Exercise and Sport H (Semester 1, 2020)"
9125,"Pharmacy Honours - Thesis (Semester 2, 2020)"
7790,"Computing (general) (UCC) (UC College Trimester 3, 2020)"
7790,"Computing (general) (UCC) (UC College Trimester 1, 2020)"
6834,"Biomechanics 1 (Winter Term, 2020)"
9982,"Graduation Studio (Landscape) (Semester 2, 2020)"
9839,"Endocrinology and Tumour Markers G (Semester 2, 2020)"
6993,"Nursing Honours Thesis FT: Part A (Semester 1, 2020)"
6554,"Introduction to Statistics G (Semester 2, 2020)"
6554,"Introduction to Statistics G (Semester 1, 2020)"
6260,"Managing Government Finance G (Teaching Period 5, 2020)"
6260,"Managing Government Finance G (Teaching Period 3, 2020)"
10074,"Advanced Assessment and Intervention PG (Winter Term, 2020)"
11496,"Performance Health A PG (Semester 2, 2020)"
11422,"Sourcing and Building Capability PG (Semester 2, 2020)"
11211,Professional Evidence (Event and Tourism Management) (Semester…
11174,"Introduction to Management (Global Pathways Program Semester 2, …"
10267,"Principles of Dysphagia PG (Semester 2, 2020)"
10226,"Freshwater Biology (Semester 2, 2020)"
10016,"Informatics and Image Processing (Winter Term, 2020)"
9609,"Research Methods in Sport and Exercise Science PG (Semester 1,…"
9124,"Pharmacy Honours - Design (Semester 2, 2020)"
9712,"Performance Skills 2 (Semester 2, 2020)"
9376,"Special Topics in Business and Government G (Teaching Period 5,…"
9111,"Social Research PG (Semester 1, 2020)"
8580,"Epidemiology and Principles of Research (Semester 2, 2020)"
8580,"Epidemiology and Principles of Research (Semester 1, 2020)"
7434,"Indigenous Health: Contemporary Issues (Semester 2, 2020)"
7109,"Information Systems Management PG (Semester 2, 2020)"
10444,"Foundations of Psychology (Winter Term, 2020)"
11382,"Language Teaching Experience G (Semester 1, 2020)"
11320,"Event Management (Semester 1, 2020)"
11204,"Introduction to International Business (Semester 2, 2020)"
11202,"Innovation Management (Semester 2, 2020)"
11174,"Introduction to Management (Semester 1, 2020)"
11174,"Introduction to Management (UC College Trimester 3, 2020)"
11174,"Introduction to Management (UC College Trimester 2, 2020)"
11174,"Introduction to Management (UC College Trimester 1, 2020)"
11014,"BE: Analysis Studio (Semester 1, 2020)"
10273,"Professional Practice 1 PG (Semester 1, 2020)"
10009,"Health Promotion Principles and Practice (Semester 1, 2020)"
8721,"Sports Nutrition (Semester 1, 2020)"
9989,"Research and Practice (Semester 2, 2020)"
9709,"Musical Skills (Semester 2, 2020)"
9421,"Analytical Skills in Science (Semester 2, 2020)"
9421,"Analytical Skills in Science (UC College Trimester 1, 2020)"
9276,"Corporate Strategy and IT Governance (Semester 2, 2020)"
5549,"Intro to Counselling Theory & Principles (Semester 2, 2020)"
11321,"Introduction to Events and Tourism (Semester 1, 2020)"
11152,"Literary Studies: The Novel (Semester 1, 2020)"
11117,"Poetry and the Imagination (Semester 2, 2020)"
11017,"Professional Practice 1: Work Integrated Learning (Winter Term, …"
10299,"Introduction to Occupational Therapy (Semester 1, 2020)"
10202,"Concepts in Pharmacology (Semester 2, 2020)"
10037,"Informatics and Image Processing G (Winter Term, 2020)"
8722,"Sports Nutrition PG (Semester 1, 2020)"
8279,"Advanced Functional Anatomy (Semester 1, 2020)"
6314,"Practicum Placement 2 PG (Semester 2, 2020)"
6314,"Practicum Placement 2 PG (Semester 1, 2020)"
9871,"English Literacy for Educators (Semester 2, 2020)"
8665,"Biosecurity and Microbial Forensics (UC Trimester 3, 2020)"
8665,"Biosecurity and Microbial Forensics (UC Trimester 2, 2020)"
8058,"Blood Distribution and Spatter PG (UC Trimester 2, 2020)"
8058,"Blood Distribution and Spatter PG (UC Trimester 1, 2020)"
7813,"Xenobiotic Biotransformation PG (UC Trimester 3, 2020)"
7813,"Xenobiotic Biotransformation PG (UC Trimester 1, 2020)"
6698,"Discrete Mathematics (Semester 2, 2020)"
6698,"Discrete Mathematics (Semester 1, 2020)"
11406,"Revenue Law PG (Semester 1, 2020)"
10444,"Foundations of Psychology (Semester 2, 2020)"
10155,"Performance Analysis in Sport G (Semester 2, 2020)"
11180,"Marketing Research Methods (Semester 1, 2020)"
11014,"BE: Analysis Studio (UC College Trimester 3, 2020)"
11014,"BE: Analysis Studio (UC College Trimester 1, 2020)"
9799,"Foundations of Professional Planning (Semester 2, 2020)"
9799,"Foundations of Professional Planning (Semester 1, 2020)"
8986,"Musculoskeletal Interventions 2 (Semester 1, 2020)"
6834,"Biomechanics 1 (Semester 1, 2020)"
6456,"Neurological Interventions 2 PG (Semester 2, 2020)"
6314,"Practicum Placement 2 PG (Summer Semester, 2019/20)"
577,"577 Mathematical Methods (Semester 2, )"
577,"577 Mathematical Methods (Semester 1, )"
9857,"Addressing Challenges in Educational Environments (Semester 2,…"
9515,"Foundations of Business (Winter Term, 2020)"
8409,"Architecture Laboratory PG (Semester 1, 2020)"
8231,"Embedded Systems (Semester 1, 2020)"
7175,"Web Design and Programming (Semester 2, 2020)"
6699,"Discrete Mathematics G (Semester 2, 2020)"
6699,"Discrete Mathematics G (Semester 1, 2020)"
11474,"Professional Orientation (Psychology) (Semester 2, 2020)"
11474,"Professional Orientation (Psychology) (Semester 1, 2020)"
10128,"Foundation Computing 1 (UC College Trimester 2, 2020)"
10128,"Foundation Computing 1 (UC College Trimester 1, 2020)"
11321,"Introduction to Events and Tourism (Semester 2, 2020)"
11321,"Introduction to Events and Tourism (Semester 1, 2020)"
11017,"Professional Practice 1: Work Integrated Learning (Semester 2,…"
10328,"Advanced Primary Care Optometry PG (Semester 2, 2020)"
6307,"Forensic Psychology for Clinicians PG (Semester 1, 2020)"
9876,"Human Learning (Semester 1, 2020)"
8567,"Health Practice Evaluation PG (Semester 2, 2020)"
7174,"Visual and Interactive Computing (Semester 2, 2020)"
6698,"Discrete Mathematics (UC College Trimester 3, 2020)"
6698,"Discrete Mathematics (UC College Trimester 2, 2020)"
6698,"Discrete Mathematics (UC College Trimester 1, 2020)"
11406,"Revenue Law PG (Semester 1, 2020)"
11320,"Event Management (Semester 1, 2020)"
11250,"Politics and Security in the Asia-Pacific (Semester 1, 2020)"
11235,"Introduction to Politics and Government (Semester 2, 2020)"
11235,"Introduction to Politics and Government (Semester 1, 2020)"
11024,"Architecture: History Theory 3 (Semester 1, 2020)"
10234,"Conservation Ecology (Semester 2, 2020)"
10138,"Estimating and Measurement 2 (Semester 2, 2020)"
10031,"Radiographic Imaging 4 (Semester 1, 2020)"
9280,"Introductory Nutrition (Semester 2, 2020)"
9280,"Introductory Nutrition (Semester 1, 2020)"
9722,Applied Fashion Technology 3 (Product Development & Global…
8889,"Forensic Security 4: Explosives PG (UC Trimester 2, 2020)"
8775,"Introduction to Chemistry (UC College Trimester 1, 2020)"
8106,"Synthetic Medicinal Chemistry PG (UC Trimester 3, 2020)"
8106,"Synthetic Medicinal Chemistry PG (UC Trimester 1, 2020)"
8027,"Clinical Microbiology (Semester 1, 2020)"
7949,"Continuity Midwifery B (Semester 2, 2020)"
7160,"Game Programming Techniques (Semester 1, 2020)"
6853,"Group Work (Semester 1, 2020)"
11570,"Medical Imaging Research Project B H (Semester 1, 2020)"
11233,"International Finance (Semester 2, 2020)"
11189,"Organisational Behaviour (Semester 1, 2020)"
11067,"Packaging Design and Communication (Semester 2, 2020)"
11047,"3D Digital Design Fundamentals (Semester 2, 2020)"
10426,"Implementing the Australian Curriculum (Semester 1, 2020)"
10410,"Clinical Optics and Dispensing (Semester 2, 2020)"
10172,"Regulatory Frameworks in Early Childhood Education (Semester 1, …"
10051,"Radiographic Imaging 4 PG (Semester 1, 2020)"
8977,"Musculoskeletal Interventions 1 (Semester 2, 2020)"
9515,"Foundations of Business (Summer Semester, 2019/20)"
8836,"Midwifery Honours Thesis H (21cp) (6cp) PT (part B) (Semester 2, …"
8836,"Midwifery Honours Thesis H (21cp) (6cp) PT (part B) (Semester 1, …"
10352,"Introduction to Critical Thinking G (UCC) (Semester 2, 2020)"
10352,"Introduction to Critical Thinking G (UCC) (Semester 1, 2020)"
10072,"Exercise Management for Chronic Disease (Semester 2, 2020)"
11352,"Learning and Development in Secondary Education G (Semester 1, …"
11244,"Contemporary Regional Politics in a Global Context (Semester 1, …"
11189,"Organisational Behaviour (Global Pathways Program Semester 1,…"
11018,"Professional Practice 2: Work Integrated Learning (Winter Term, …"
11017,Professional Practice 1: Work Integrated Learning (Summer…
10271,Specialist Communication Disorders Across the Lifespan PG…
10138,"Estimating and Measurement 2 (Semester 2, 2020)"
10024,"MRS Residency 2 (9cp) (Semester 1, 2020)"
8663,"Community Nutrition Practicum PG (Winter Term, 2020)"
8255,"Nutrition and Disease (Semester 2, 2020)"
7551,Master of Pharmacy (Research) Type 2 Thesis 36cp (Research…
7551,Master of Pharmacy (Research) Type 2 Thesis 36cp (Research…
9720,"Applied Fashion Technology 1 (Semester 1, 2020)"
11566,"Leadership in Sport (Semester 2, 2020)"
11319,"Negotiation (Semester 1, 2020)"
11355,"Education for Diversity in Secondary Education G (Semester 2,…"
11067,"Packaging Design and Communication (Semester 2, 2020)"
10045,"MRS Residency 2 PG (6cp) (Semester 1, 2020)"
10027,"Radiation Biology and Dosimetry (Semester 1, 2020)"
10025,"MRS Residency 2 H (6cp) (Semester 1, 2020)"
10013,"Computed Tomography (Semester 2, 2020)"
9001,"Evidence Based Medicine 2 (Semester 2, 2020)"
8651,Master of Pharmacy (Research) Type 2 Thesis 36cp PT (Research…
8651,Master of Pharmacy (Research) Type 2 Thesis 36cp PT (Research…
8341,"Drug Formulation Science (Semester 1, 2020)"
8280,"Advanced Functional Anatomy G (Semester 1, 2020)"
8256,"Nutrition and Disease G (Semester 2, 2020)"
6476,"Nutrition, Society and Health G (Winter Term, 2020)"
9828,"ICT Honours Thesis (Part B) H (12cp) (Semester 2, 2020)"
9828,"ICT Honours Thesis (Part B) H (12cp) (Semester 1, 2020)"
9827,"ICT Honours Thesis (Part A) H (6cp) (Semester 2, 2020)"
9827,"ICT Honours Thesis (Part A) H (6cp) (Semester 1, 2020)"
8960,"Interior Architecture Technology (Semester 1, 2020)"
8518,"Building and Construction Studies 1 (Semester 2, 2020)"
7191,"Game Programming Techniques PG (Semester 1, 2020)"
6691,"Web Design and Programming G (Semester 2, 2020)"
11212,"Accounting Systems and Practices (Semester 2, 2020)"
11212,"Accounting Systems and Practices (Semester 1, 2020)"
11018,"Professional Practice 2: Work Integrated Learning (Semester 1,…"
11017,Professional Practice 1: Work Integrated Learning (Summer…
10321,"Curriculum Development and Design PG (Semester 2, 2020)"
10142,"Building and Construction Studies 4 (Semester 1, 2020)"
10047,"Radiation Biology and Dosimetry G (Semester 1, 2020)"
10034,"Computed Tomography PG (Semester 2, 2020)"
10028,"Radiographic Imaging 1 (Semester 1, 2020)"
9610,"Resilience and Decision Making PG (Semester 1, 2020)"
8663,"Community Nutrition Practicum PG (Practice 1, 2020)"
8259,"Nutrition, Society and Health (Winter Term, 2020)"
7549,Sports Studies Research Masters Thesis Type 1 48cp (Research…
7549,Sports Studies Research Masters Thesis Type 1 48cp (Research…
7122,"Personality and Individual Differences (Semester 2, 2020)"
9460,"School Placement 1 G (Winter Term, 2020)"
7829,"Contract Administration (Semester 2, 2020)"
7333,"Honours Research Thesis 18cp (12cp) (Semester 2, 2020)"
7065,"Honours Research Thesis 18cp (6cp) (Semester 1, 2020)"
6540,"Introduction to Statistics (Semester 2, 2020)"
6540,"Introduction to Statistics (Semester 1, 2020)"
6481,"Human Biochemistry G (Semester 2, 2020)"
11272,"Law and Justice Research Project (Semester 2, 2020)"
11272,"Law and Justice Research Project (Semester 1, 2020)"
11569,"Medical Imaging Research Project A H (Semester 2, 2020)"
11212,Accounting Systems and Practices (Global Pathways Program…
11056,"Front-end Web Design (Winter Term, 2020)"
10187,"Built Environment Technology 1 (Semester 2, 2020)"
10048,"Radiographic Imaging 1 G (Semester 1, 2020)"
10029,"Radiographic Imaging 2 (Semester 2, 2020)"
8910,Sports Studies Research Masters Thesis Type 1: PT (48cp)…
8910,Sports Studies Research Masters Thesis Type 1: PT (48cp)…
6476,"Nutrition, Society and Health G (Semester 2, 2020)"
6459,"Physiotherapy in Ageing PG (Physio Non Standard Period 1, 2020)"
9798,"Education Research Project PG (Teaching Period 3, 2020)"
9726,"Design Identity 3 (Fashion Globalisation) (Semester 1, 2020)"
9696,"Asia Pacific Business PG (Semester 1, 2020)"
9503,"Management Information Systems G (Semester 2, 2020)"
7108,"Graphics Visualisation Techniques PG (Semester 2, 2020)"
6797,"Inf. Sc. Research Methodology PG (Semester 2, 2020)"
6797,"Inf. Sc. Research Methodology PG (Semester 1, 2020)"
6682,"Information Security PG (Semester 1, 2020)"
11578,"Performance Analysis in Sport (Semester 2, 2020)"
11443,"Litigation and Dispute Processing PG (Winter Term, 2020)"
10130,"Foundation English 1 (UC College Trimester 2, 2020)"
10130,"Foundation English 1 (UC College Trimester 1, 2020)"
11487,"Information Security (Semester 1, 2020)"
11212,"Accounting Systems and Practices (Semester 1, 2020)"
11139,"Short Film Production (Semester 1, 2020)"
11087,"In-Depth: Feature and Specialist Writing (Semester 2, 2020)"
10049,"Radiographic Imaging 2 G (Semester 2, 2020)"
8998,"Dispensary and Logistics (Semester 1, 2020)"
8661,"Clinical Dietetics Practicum PG (Practice 1, 2020)"
8259,"Nutrition, Society and Health (Semester 2, 2020)"
9926,"Fundamentals of Management (Teaching Period 2, 2020)"
9926,"Fundamentals of Management (Teaching Period 1, 2020)"
9874,"Human Development and Learning (Semester 2, 2020)"
9870,"Educational Investigations (Semester 2, 2020)"
9860,"Classroom Climate and Organisation (Winter Term, 2020)"
9842,"Transfusion Science (Semester 2, 2020)"
9841,"Transfusion Science G (Semester 2, 2020)"
9632,"Research Project in Applied Science (Winter Term, 2020)"
9616,"Industry Based Project 3 PG (MBA Trimester 3, 2020)"
9616,"Industry Based Project 3 PG (MBA Trimester 2, 2020)"
9616,"Industry Based Project 3 PG (MBA Trimester 1, 2020)"
9615,"Industry Based Project 2 PG (MBA Trimester 1, 2020)"
9614,"Industry Based Project 1 PG (MBA Trimester 1, 2020)"
9070,"Occupation in Context PG (Semester 2, 2020)"
8145,"Major Creative Project (Semester 2, 2020)"
11181,"Relationship Marketing (Semester 2, 2020)"
11131,"Space, Time and Form (Semester 1, 2020)"
11059,"Tangible and Embodied Interaction Design (Semester 2, 2020)"
11056,"Front-end Web Design (Winter Term, 2020)"
11056,"Front-end Web Design (Semester 1, 2020)"
11010,"Professional Orientation (Commerce) (Semester 2, 2020)"
11010,"Professional Orientation (Commerce) (Semester 1, 2020)"
10275,"Professional Practice 2 PG (Winter Term, 2020)"
10200,"Health Across the Lifespan: Healthy Ageing (Nursing Period 1,…"
10187,"Built Environment Technology 1 (UC College Trimester 3, 2020)"
10187,"Built Environment Technology 1 (UC College Trimester 1, 2020)"
10076,"Public Health Systems and Policy (Semester 2, 2020)"
8993,"Physiotherapy Honours Thesis 2 (Semester 2, 2020)"
8342,"Introduction to Pharmacology and Toxicology (Semester 1, 2020)"
7366,"Honours Thesis in Psychology 12cp (6cp) (Semester 2, 2020)"
7366,"Honours Thesis in Psychology 12cp (6cp) (Semester 1, 2020)"
9894,"Planning Assessing and Reporting (Semester 2, 2020)"
9833,Health Science Honours Thesis H (21cp) FT (Part B) (12cp)…
7823,"Building and Construction Studies 2 (Semester 1, 2020)"
6807,"Research Methodology and Research Design H (Semester 1, 2020)"
6672,"Database Design G (Semester 2, 2020)"
6672,"Database Design G (Semester 1, 2020)"
11273,"Lawyers and Professional Responsibility (Semester 1, 2020)"
10131,"Foundation English 2 (UC College Trimester 2, 2020)"
10071,"Introduction to Assessment and Intervention PG (UC Trimester 1, …"
11493,"Knowledge Management Systems (Semester 1, 2020)"
11378,"Introduction to Public Policy (Semester 2, 2020)"
11215,"Business Finance (Semester 2, 2020)"
11215,"Business Finance (Semester 1, 2020)"
11208,"Cost Benefit Analysis (Semester 1, 2020)"
11206,"Asia Pacific Business (Semester 2, 2020)"
11010,Professional Orientation (Commerce) (Global Pathways Program…
10307,"Occupational Therapy for Specific Groups (Semester 2, 2020)"
10303,"Practice Reasoning in Occupational Therapy (Semester 1, 2020)"
10228,"Understanding Environmental Complexity (Semester 2, 2020)"
8363,"Biochemistry of Exercise G (Summer Semester, 2019/20)"
9860,"Classroom Climate and Organisation (Semester 2, 2020)"
9632,"Research Project in Applied Science (Semester 2, 2020)"
9632,"Research Project in Applied Science (Semester 1, 2020)"
9531,"Small Business Management (Winter Term, 2020)"
9487,"Academic English (UC College Trimester 3, 2020)"
9487,"Academic English (UC College Trimester 2, 2020)"
9487,"Academic English (UC College Trimester 1, 2020)"
9485,"Language, Cultures and Communication (Semester 2, 2020)"
8577,"Health Program Planning and Development (Semester 1, 2020)"
7803,"Advanced Criminalistics 2 PG (UC Trimester 3, 2020)"
7803,"Advanced Criminalistics 2 PG (UC Trimester 2, 2020)"
7802,"Advanced Criminalistics 1 G (UC Trimester 2, 2020)"
7493,"Clinical Supervision in Health Care Practice PG (Semester 1,…"
7170,"Software Technology 2 (Semester 1, 2020)"
6894,"Independent Study A (Semester 1, 2020)"
6261,"Marketing G (Semester 1, 2020)"
11564,"Sports Integrity, Ethics and Law (Semester 2, 2020)"
11462,"Statutory Interpretation PG (Semester 1, 2020)"
11433,"Lawyers and Professional Responsibility G (Semester 1, 2020)"
11292,"Statutory Interpretation (Semester 1, 2020)"
11276,"Litigation and Dispute Processing (Semester 1, 2020)"
11267,"International Law (Summer Semester, 2019/20)"
10445,"Psychology Across the Life-Span (Semester 1, 2020)"
11387,"Language Acquisition PG (Semester 2, 2020)"
11215,"Business Finance (Global Pathways Program Semester 1, 2020)"
11056,"Front-end Web Design (Semester 1, 2020)"
11049,"3D Digital Design Advanced (Semester 1, 2020)"
10189,"Built Environment Technology 3 (Semester 1, 2020)"
10175,"Quality Improvement in Early Childhood Education (Semester 2,…"
10145,"Built Environment Economics (Semester 1, 2020)"
9382,"Clinical Practice in Exercise Physiology 2 (Semester 2, 2020)"
8983,"Neurological Interventions 2 (Semester 2, 2020)"
6835,"Biomechanics 2 (Semester 2, 2020)"
9848,"Introduction to Medical Radiation Science (Semester 1, 2020)"
9796,"Effective Educational Practices PG (Teaching Period 5, 2020)"
9727,"Design Identity 4 (Sustainable & Ethical Practices) (Semester 2, …"
9632,"Research Project in Applied Science (Summer Semester, 2019/20)"
9461,"School Placement 2 G (Winter Term, 2020)"
8891,"Programming Natural User Interfaces PG (Semester 2, 2020)"
11460,"International Law PG (Summer Semester, 2019/20)"
11443,"Litigation and Dispute Processing PG (Semester 1, 2020)"
11254,"Capstone Law and Justice (Semester 2, 2020)"
11254,"Capstone Law and Justice (Semester 1, 2020)"
11568,"Medical Imaging Research Project B PG (Semester 1, 2020)"
11360,"School Placement PG (Semester 2, 2020)"
11360,"School Placement PG (Semester 1, 2020)"
11215,"Business Finance (Semester 1, 2020)"
11119,"Word and Image (Semester 1, 2020)"
11086,"Sound Stories (Semester 1, 2020)"
11084,"Journalism Now and Next (Semester 1, 2020)"
11062,"Visual Communication Theory and Principles (Semester 2, 2020)"
11046,"Industrial Design Fundamentals (Semester 1, 2020)"
10436,"Critical Reasoning and Academic Literacy PG (Semester 2, 2020)"
10436,"Critical Reasoning and Academic Literacy PG (Semester 1, 2020)"
10136,"Engineering Work Experience PG (Semester 2, 2020)"
10136,"Engineering Work Experience PG (Semester 1, 2020)"
10102,"Study of Vocational Education in Schools (Semester 1, 2020)"
10089,"Embedded Systems G (Semester 1, 2020)"
10006,"Engineering Work Experience (0cp) (Semester 2, 2020)"
10006,"Engineering Work Experience (0cp) (Semester 1, 2020)"
9531,"Small Business Management (Semester 2, 2020)"
9531,"Small Business Management (Semester 1, 2020)"
9433,"Government, Media and Public Engagement G (Semester 1, 2020)"
9286,"Information Graphics (Semester 1, 2020)"
9112,"Advertising G (Semester 2, 2020)"
8299,"Creative Project G (Semester 2, 2020)"
8145,"Major Creative Project (Semester 2, 2020)"
8120,"Editing Sound and Image (Semester 2, 2020)"
7775,"Leadership in Contemporary Organisations PG (Semester 2, 2020)"
6685,"Artificial Intelligence Techniques PG (Semester 2, 2020)"
6261,"Marketing G (Semester 2, 2020)"
11483,"Fundamentals for Building Construction Management (Semester 1,…"
11356,"The Professional Practice of Teaching G (Semester 2, 2020)"
11344,"Education for Diversity in Primary Education G (Semester 1,…"
11176,"Marketing Fundamentals (Semester 2, 2020)"
11176,"Marketing Fundamentals (Semester 1, 2020)"
11064,"Design for Digital Contexts (Semester 1, 2020)"
11052,"Materials and Processes - Advanced (Semester 1, 2020)"
10346,"Stylistic Techniques and Production (Semester 2, 2020)"
10346,"Stylistic Techniques and Production (Semester 2, 2020)"
10281,"Fundamentals of Leadership (Teaching Period 6, 2020)"
10281,"Fundamentals of Leadership (Teaching Period 4, 2020)"
10281,"Fundamentals of Leadership (Teaching Period 2, 2020)"
9299,"Food Service Management Practicum PG (Practice 1, 2020)"
6452,"Neurological Interventions 1 PG (Semester 1, 2020)"
9867,"Creative Science Specialist (Semester 2, 2020)"
9742,"Performance: Exploring Originality (Semester 2, 2020)"
9719,"Theatre History & Theory (Semester 1, 2020)"
9531,"Small Business Management (Summer Semester, 2019/20)"
8374,"Advanced Physiology G (Semester 2, 2020)"
8373,"Advanced Physiology (Semester 2, 2020)"
8073,"Haematology (Semester 1, 2020)"
8059,"Forensic Anthropology PG (UC Trimester 2, 2020)"
8059,"Forensic Anthropology PG (UC Trimester 1, 2020)"
7743,"Counselling Skills and Models PG (Semester 2, 2020)"
7743,"Counselling Skills and Models PG (Semester 1, 2020)"
6261,"Marketing G (MBA Trimester 2, 2020)"
6261,"Marketing G (MBA Trimester 1, 2020)"
11275,"Legal Theory (Semester 2, 2020)"
11535,"Journalism Cross-Cultural Study Tour (Winter Term, 2020)"
11390,"Curriculum Design and Evaluation PG (Semester 1, 2020)"
11084,"Journalism Now and Next (UC College Trimester 2, 2020)"
11073,"Visualisation and Prototyping G (Semester 1, 2020)"
11058,"Back-end Web Development (Semester 2, 2020)"
11046,"Industrial Design Fundamentals (UC College Trimester 2, 2020)"
11026,"Interior Architecture Technology 1: Anatomy (Semester 1, 2020)"
9613,"Training and Competition Readiness PG (Semester 2, 2020)"
8913,"Motor Control and Skill Acquisition (Semester 1, 2020)"
9112,"Advertising G (Semester 2, 2020)"
8934,"Advanced Humanities Research H (Semester 1, 2020)"
8900,"Research in Creative Arts and Design H (Semester 1, 2020)"
8622,"Risk Communication PG (Semester 1, 2020)"
8614,"Haematology G (Semester 1, 2020)"
11440,"Legal Theory PG (Semester 2, 2020)"
6489,"Psychological Measurement PG (Winter Term, 2020)"
11234,"Derivatives (Semester 1, 2020)"
11176,"Marketing Fundamentals (Semester 2, 2020)"
11176,"Marketing Fundamentals (Semester 1, 2020)"
11090,"Newsfeed (Semester 1, 2020)"
11064,"Design for Digital Contexts (Semester 1, 2020)"
10223,"Genetics and Genomics (Semester 1, 2020)"
10178,Philosophies and Pedagogies in Early Childhood Education…
9950,"Marketing of Services (Teaching Period 6, 2020)"
9950,"Marketing of Services (Teaching Period 3, 2020)"
9950,"Marketing of Services (Teaching Period 1, 2020)"
9705,"Creative Project 4 (Winter Term, 2020)"
9439,"Forensic Research 2 PG (UC Trimester 3, 2020)"
9289,"Professional Promotion and Exhibition (Semester 2, 2020)"
8376,"Forensic Chemistry (Semester 2, 2020)"
7950,"Midwifery Possibilities (Winter Term, 2020)"
7900,"Information Sciences Internship PG (Semester 2, 2020)"
7900,"Information Sciences Internship PG (Semester 1, 2020)"
7775,"Leadership in Contemporary Organisations PG (MBA Trimester 3,…"
7775,"Leadership in Contemporary Organisations PG (MBA Trimester 1,…"
11567,"Medical Imaging Research Project A PG (Semester 2, 2020)"
11198,The Entrepreneurial Mind - Foundations of Entrepreneurship…
11177,"Negotiation and Sales Management (Semester 2, 2020)"
11176,"Marketing Fundamentals (Global Pathways Program Semester 2,…"
11058,"Back-end Web Development (Semester 2, 2020)"
10090,"Engineering Mathematics G (Semester 2, 2020)"
10090,"Engineering Mathematics G (Semester 1, 2020)"
10022,"MRS Residency 1 (9cp) (Semester 2, 2020)"
8999,"Evidence Based Medicine 1 (Winter Term, 2020)"
8254,"Nutrition Across the Lifecycle G (Semester 1, 2020)"
8253,"Nutrition Across the Lifecycle (Semester 1, 2020)"
6306,"Professional Psychological Practice PG (UC Trimester 1, 2020)"
9295,"Clinical Project PG (Semester 1, 2020)"
8622,"Risk Communication PG (Semester 1, 2020)"
6223,"Auditing PG (Semester 2, 2020)"
11287,"Building and Construction Law (Semester 2, 2020)"
11222,"Law of Business Associations (Semester 2, 2020)"
11357,Positive Learning Environments in Secondary Education G…
11349,Positive Learning Environments in Primary Education G (Semester …
11349,Positive Learning Environments in Primary Education G (Semester …
11318,"Climate Change and Sustainable Business Futures (Winter Term,…"
11201,"Creative and Critical Thinking for Problem Solving (Semester 2, …"
11176,"Marketing Fundamentals (Semester 1, 2020)"
11176,"Marketing Fundamentals (UC College Trimester 3, 2020)"
11176,"Marketing Fundamentals (UC College Trimester 1, 2020)"
11129,"Cultures and Diversity (Semester 1, 2020)"
10439,"Evaluating Education Systems and Programs PG (Semester 2, 2020)"
10325,"Positive Psychology and Wellbeing Education PG (Semester 2,…"
10308,"Humans as Occupational Beings 1 (Semester 1, 2020)"
10230,"Spatial Analysis (Semester 1, 2020)"
10044,"MRS Residency 1 PG (6cp) (Semester 2, 2020)"
10023,"MRS Residency 1 H (6cp) (Semester 2, 2020)"
9954,"Managerial Communication (Teaching Period 5, 2020)"
9954,"Managerial Communication (Teaching Period 3, 2020)"
9954,"Managerial Communication (Teaching Period 1, 2020)"
9939,Applied Entrepreneurship - Concept Development and Validation…
9939,Applied Entrepreneurship - Concept Development and Validation…
9939,Applied Entrepreneurship - Concept Development and Validation…
9929,"Competitive Market Positioning (Teaching Period 6, 2020)"
9929,"Competitive Market Positioning (Teaching Period 3, 2020)"
9929,"Competitive Market Positioning (Teaching Period 1, 2020)"
9792,"Evaluation and Improvement in Education PG (Teaching Period 2,…"
9705,"Creative Project 4 (Semester 2, 2020)"
9705,"Creative Project 4 (Semester 2, 2020)"
9705,"Creative Project 4 (Semester 1, 2020)"
9704,"Creative Project 3 (Semester 2, 2020)"
9704,"Creative Project 3 (Semester 1, 2020)"
9704,"Creative Project 3 (Semester 1, 2020)"
8773,"Chemistry 1 (Semester 2, 2020)"
8773,"Chemistry 1 (UC College Trimester 1, 2020)"
6510,"Introduction to Microbiology (Semester 2, 2020)"
6348,"Information Systems in Organisations (Semester 2, 2020)"
11456,"Building and Construction Law PG (Semester 2, 2020)"
9966,"IT Mathematics (UC College Trimester 3, 2020)"
9966,"IT Mathematics (UC College Trimester 1, 2020)"
8990,"Physiotherapy in Ageing (Physio Non Standard Period 1, 2020)"
8734,"Intercultural Academic Communication G (UCC) (Semester 2, 2020)"
8734,"Intercultural Academic Communication G (UCC) (Semester 1, 2020)"
